Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,License MR,Inactive links
2022-07-18,1,0,https://opensource.org/licenses/MIT,False,dbacademic,academic dataset of educational institution,http://sparql.dbacademic.tech/,absent,0.75,[],{},nan,93,884838,dbacademic,0.258,0.259,0.262,0.265,0.376,4,4.0,4.0,4.0,4,False,False,[],HTTP Error 503: Service Unavailable,http://sparql.dbacademic.tech/ds/sparql,Not provided,1.0,1.0,-,163892,-,0.0,1.0,-,Impossible to retrieve the terms defined in the dataset,0.0,0.0,-,Not indicated,Name: absent; email: prof.sergio.costa@gmail.com,Not indicated,Not indicated,Web:http://sparql.dbacademic.tech/ Name:Sérgio Souza Costa Email:sergio.costa@ecp.ufma.br,False,not indicated,-,-,insufficient data,insufficient data,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,0.00,0,Insufficient data,0,56,69.0,69.0,69.0,88,30,36.0,39.0,43.0,57,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,No new vocabulary defined,http://purl.org/ontology/opencin/Student,163892,No regex provided,False,0,False,Insufficient data,0.585,44.77,1.0,1.0,False,[],False
2022-07-31,1,0,https://opensource.org/licenses/MIT,False,dbacademic,academic dataset of educational institution,http://sparql.dbacademic.tech/,absent,0.75,[],{},nan,93,884838,dbacademic,0.256,0.260,0.268,0.274,0.493,1,4.0,4.0,4.0,4,False,False,[],pt,http://sparql.dbacademic.tech/ds/sparql,Not provided,1.0,1.0,-,163892,-,0.0,1.0,-,Impossible to retrieve the terms defined in the dataset,1.0,0.0,-,Not indicated,Name: absent; email: prof.sergio.costa@gmail.com,Could not process formulated query on indicated enpdoint,Not indicated,Web:http://sparql.dbacademic.tech/ Name:Sérgio Souza Costa Email:sergio.costa@ecp.ufma.br,False,not indicated,-,-,insufficient data,insufficient data,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,0.00,0,Insufficient data,0,56,69.0,69.0,69.0,88,30,36.0,39.0,43.0,57,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,No new vocabulary defined,http://purl.org/ontology/opencin/Student,163892,No regex provided,False,0,False,Insufficient data,0.635,0.17,1.0,1.0,False,Could not process formulated query on indicated enpdoint,False
2022-08-07,-1,0,False,-,nan,False,absent,absent,0.0,[],{},nan,-,0,dbacademic,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:absent Name:absent Email:absent,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.2,0.05,-,-,endpoint absent,endpoint absent,False
2022-08-21,1,0,https://opensource.org/licenses/MIT,False,dbacademic,academic dataset of educational institution,http://sparql.dbacademic.tech/,absent,0.75,[],{},nan,93,884838,dbacademic,0.251,0.257,0.258,0.265,0.323,2,3.0,4.0,4.0,4,False,False,[],HTTP Error 503: Service Unavailable,http://sparql.dbacademic.tech/ds/sparql,Not provided,-,-,-,163892,-,0.0,1.0,-,Impossible to retrieve the terms defined in the dataset,0.0,0.0,-,Not indicated,Name: absent; email: prof.sergio.costa@gmail.com,Not indicated,Not indicated,Web:http://sparql.dbacademic.tech/ Name:Sérgio Souza Costa Email:sergio.costa@ecp.ufma.br,False,not indicated,-,-,insufficient data,insufficient data,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,0.00,0,Insufficient data,0,56,69.0,69.0,69.0,88,30,36.0,39.0,43.0,57,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,No new vocabulary defined,http://purl.org/ontology/opencin/Student,163892,No regex provided,False,0,False,Insufficient data,0.585,25.73,1.0,1.0,False,Could not process formulated query on indicated enpdoint,False
2022-08-28,1,0,https://opensource.org/licenses/MIT,False,dbacademic,academic dataset of educational institution,http://sparql.dbacademic.tech/,absent,0.75,[],{},nan,93,884838,dbacademic,0.254,0.258,0.260,0.264,0.326,4,4.0,4.0,4.0,4,False,False,[],pt,http://sparql.dbacademic.tech/ds/sparql,Not provided,1.0,1.0,-,163892,-,1.0,0.9999333211277093,-,True,1.0,0.0,-,Not indicated,Name: absent; email: prof.sergio.costa@gmail.com,Not indicated,Not indicated,Web:http://sparql.dbacademic.tech/ Name:Sérgio Souza Costa Email:sergio.costa@ecp.ufma.br,False,not indicated,-,-,insufficient data,insufficient data,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,0.00,0,Insufficient data,0,56,69.0,69.0,69.0,88,30,36.0,39.0,43.0,57,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,No new vocabulary defined,http://purl.org/ontology/opencin/Student,163892,No regex provided,False,0,False,Insufficient data,0.635,27.92,1.0,1.0,False,Could not process formulated query on indicated enpdoint,False
2022-09-04,1,-1,https://opensource.org/licenses/MIT,False,dbacademic,academic dataset of educational institution,http://sparql.dbacademic.tech/,absent,0.75,[],{},nan,93,884838,dbacademic,0.252,0.258,0.261,0.261,0.341,2,4.0,4.0,4.0,4,False,False,[],HTTP Error 503: Service Unavailable,http://sparql.dbacademic.tech/ds/sparql,Not provided,-,-,-,163892,-,-,1.0,-,Impossible to retrieve the terms defined in the dataset,-,-,-,Not indicated,Name: absent; email: prof.sergio.costa@gmail.com,Not indicated,Not indicated,Web:http://sparql.dbacademic.tech/ Name:Sérgio Souza Costa Email:sergio.costa@ecp.ufma.br,False,not indicated,-,-,insufficient data,insufficient data,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,0.00,0,Insufficient data,Could not process formulated query on indicated enpdoint,56,69.0,69.0,69.0,88,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,No new vocabulary defined,http://purl.org/ontology/opencin/Student,163892,No regex provided,False,0,False,Insufficient data,0.535,0.17,-,-,False,Could not process formulated query on indicated enpdoint,False
2022-09-11,0,-1,https://opensource.org/licenses/MIT,-,dbacademic,academic dataset of educational institution,http://sparql.dbacademic.tech/,absent,0.75,[],{},nan,-,0,dbacademic,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://sparql.dbacademic.tech/ds/sparql,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,-,endpoint offline,Name: absent; email: prof.sergio.costa@gmail.com,endpoint offline,endpoint offline,Web:http://sparql.dbacademic.tech/ Name:Sérgio Souza Costa Email:sergio.costa@ecp.ufma.br,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0,0,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,False,endpoint offline,endpoint offline,insufficient data,0.337,0.11,-,-,endpoint offline,endpoint offline,True
2022-09-18,0,-1,https://opensource.org/licenses/MIT,-,dbacademic,academic dataset of educational institution,http://sparql.dbacademic.tech/,absent,0.75,[],{},nan,-,0,dbacademic,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://sparql.dbacademic.tech/ds/sparql,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,-,endpoint offline,Name: absent; email: prof.sergio.costa@gmail.com,endpoint offline,endpoint offline,Web:http://sparql.dbacademic.tech/ Name:Sérgio Souza Costa Email:sergio.costa@ecp.ufma.br,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0,0,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,False,endpoint offline,endpoint offline,insufficient data,0.337,12.72,-,-,endpoint offline,endpoint offline,True
2022-10-02,0,-1,https://opensource.org/licenses/MIT,-,dbacademic,academic dataset of educational institution,http://sparql.dbacademic.tech/,absent,0.75,[],{},nan,-,0,dbacademic,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://sparql.dbacademic.tech/ds/sparql,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,-,endpoint offline,Name: absent; email: prof.sergio.costa@gmail.com,endpoint offline,endpoint offline,Web:http://sparql.dbacademic.tech/ Name:Sérgio Souza Costa Email:sergio.costa@ecp.ufma.br,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0,0,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,False,endpoint offline,endpoint offline,insufficient data,0.337,12.72,-,-,endpoint offline,endpoint offline,True
2022-10-09,1,-1,https://opensource.org/licenses/MIT,False,dbacademic,academic dataset of educational institution,http://sparql.dbacademic.tech/,absent,0.75,[],{},nan,93,884838,dbacademic,0.248,0.260,0.260,0.261,0.379,4,4.0,4.0,4.0,4,False,False,[],pt,http://sparql.dbacademic.tech/ds/sparql,Not provided,1.0,1.0,-,163892,-,1.0,0.9999333211277093,-,True,1.0,-,-,Not indicated,Name: absent; email: prof.sergio.costa@gmail.com,Not indicated,Not indicated,Web:http://sparql.dbacademic.tech/ Name:Sérgio Souza Costa Email:sergio.costa@ecp.ufma.br,False,not indicated,-,-,insufficient data,insufficient data,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,0.00,0,Insufficient data,Could not process formulated query on indicated enpdoint,56,69.0,69.0,69.0,88,30,36.0,39.0,43.0,57,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,No new vocabulary defined,http://purl.org/ontology/opencin/Student,163892,No regex provided,False,0,False,Insufficient data,0.585,22.08,1.0,1.0,False,Could not process formulated query on indicated enpdoint,False
