Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,License MR,Inactive links
2022-07-18,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,False,0.75,2,0,0.001,0,61545575,aemet,0.099,0.099,0.099,0.103,0.305,11,11.0,11.0,11.0,11,False,False,[],"QueryBadFormed: A bad request has been sent to the endpoint: probably the SPARQL query is badly formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,Could not process formulated query on indicated enpdoint,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4158,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,45,27,80.0,82.0,84.0,92,31,43.0,50.5,57.0,75,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,Could not process formulated query on indicated enpdoint,No regex provided,True,390,True,2011-02-28|510,1.064,44.84,1.0,1.0,True,['Copyright 2009 - 2010 W3C.'],True
2022-07-31,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,False,0.75,2,0,0.001,0,61545575,aemet,0.096,0.098,0.098,0.101,0.222,11,11.0,11.0,11.0,11,False,False,[],"QueryBadFormed: A bad request has been sent to the endpoint: probably the SPARQL query is badly formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,Could not process formulated query on indicated enpdoint,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4171,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,45,27,80.0,82.0,84.0,92,31,43.0,50.5,57.0,75,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,Could not process formulated query on indicated enpdoint,No regex provided,True,390,True,2011-02-28|510,1.064,0.28,1.0,1.0,True,Copyright 2009 - 2010 W3C.,True
2022-08-07,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,absent,0.75,2,0,0.001,0,61545575,aemet,0.096,0.097,0.097,0.099,0.168,11,11.0,11.0,11.0,11,False,False,[],"QueryBadFormed: a bad request has been sent to the endpoint; probably the sparql query is bad formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,Could not process formulated query on indicated enpdoint,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4178,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,45,27,80.0,82.0,84.0,92,31,43.0,50.5,57.0,75,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,Could not process formulated query on indicated enpdoint,No regex provided,True,390,True,2011-02-28|510,1.064,0.28,1.0,1.0,True,Copyright 2009 - 2010 W3C.,True
2022-08-21,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,False,0.75,2,0,0.001,0,61545575,aemet,0.097,0.098,0.098,0.106,0.175,10,11.0,11.0,11.0,11,False,False,[],"QueryBadFormed: a bad request has been sent to the endpoint; probably the sparql query is bad formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,Could not process formulated query on indicated enpdoint,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4192,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,45,27,80.0,82.0,84.0,92,31,43.0,50.5,57.0,75,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,Could not process formulated query on indicated enpdoint,No regex provided,True,390,True,2011-02-28|510,1.064,46.79,1.0,1.0,True,Copyright 2009 - 2010 W3C.,True
2022-08-28,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,False,0.75,2,0,0.001,0,61545575,aemet,0.097,0.098,0.099,0.101,0.161,10,11.0,11.0,11.0,11,False,False,[],"QueryBadFormed: a bad request has been sent to the endpoint; probably the sparql query is bad formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,Could not process formulated query on indicated enpdoint,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4199,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,45,27,80.0,82.0,84.0,92,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,Could not process formulated query on indicated enpdoint,No regex provided,True,390,True,2011-02-28|510,1.064,46.79,1.0,1.0,True,Copyright 2009 - 2010 W3C.,True
2022-09-04,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,False,0.75,2,0,0.001,0,61545575,aemet,0.097,0.098,0.099,0.100,0.168,7,9.0,10.0,11.0,11,False,False,[],"QueryBadFormed: a bad request has been sent to the endpoint; probably the sparql query is bad formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,13671670,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4206,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,94,27,80.0,82.0,84.0,92,31,43.0,50.5,57.0,75,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,13671670,No regex provided,True,390,True,2011-02-28|510,1.075,0.0,1.0,1.0,True,Copyright 2009 - 2010 W3C.,True
2022-09-11,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,False,0.75,2,0,0.001,0,61545575,aemet,0.098,0.099,0.100,0.100,0.169,7,9.0,10.0,11.0,11,False,False,[],"QueryBadFormed: a bad request has been sent to the endpoint; probably the sparql query is bad formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,13671670,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4213,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,94,27,80.0,82.0,84.0,92,31,43.0,50.5,57.0,75,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,13671670,No regex provided,True,390,True,2011-02-28|510,1.075,0.35,1.0,1.0,True,Copyright 2009 - 2010 W3C.,True
2022-09-18,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,False,0.75,2,0,0.001,0,61545575,aemet,0.099,0.099,0.100,0.102,0.171,7,9.0,10.0,11.0,11,False,False,[],"QueryBadFormed: a bad request has been sent to the endpoint; probably the sparql query is bad formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,13671670,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4220,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,94,27,80.0,82.0,84.0,92,31,43.0,50.5,57.0,75,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,13671670,No regex provided,True,390,True,2011-02-28|510,1.075,40.57,1.0,1.0,True,Copyright 2009 - 2010 W3C.,True
2022-10-02,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,False,0.75,2,0,0.001,0,61545575,aemet,0.098,0.099,0.099,0.100,0.169,7,9.0,10.0,11.0,11,False,False,[],"QueryBadFormed: a bad request has been sent to the endpoint; probably the sparql query is bad formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,13671670,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4234,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,94,27,80.0,82.0,84.0,92,31,43.0,50.5,57.0,75,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,13671670,No regex provided,True,390,True,2011-02-28|510,1.075,40.57,1.0,1.0,True,Copyright 2009 - 2010 W3C.,True
2022-10-09,1,0,License not specified - notspecified -,-,AEMET metereological dataset,AemetLinked Data (.es) is an open initiative of the Ontology Engineering Group (OEG) whose aim is to enrich the Web of Data with Spanish geospatial data. This initiative started off by publishing diverse information sources belonging to the Spanish Meteorological Agency.,http://aemet.linkeddata.es/,False,0.75,2,0,0.001,0,61545575,aemet,0.096,0.104,0.105,0.112,0.181,7,9.0,10.0,10.0,10,False,False,[],"QueryBadFormed: a bad request has been sent to the endpoint; probably the sparql query is bad formed. Response:b""37000 Error SP030: SPARQL compiler; line 5: syntax error at BIND before (\n\nSPARQL query:\n\n    SELECT DISTINCT ?triples \n    WHERE{\n    ?s ?p ?o.\n    BIND(LANG(?o) as ?triples)}\n    """,http://aemet.linkeddata.es/sparql,Not provided,1.0,1.0,1.0,Could not process formulated query on indicated enpdoint,-,1.0,1.0,1.0,True,1.0,1.0,8.319256100755194e-05,Not indicated,Name: Daniel Garijo; Jose Mora and Boris Villazón-Terrazas; Email:dgarijov@gmail.com,Not indicated,Not indicated,Web:http://aemet.linkeddata.es/ Name:Ontology Engineering Group; Facultad de Informática; Universidad Politécnica de Madrid. Email:dgarijov@gmail.com,False,not indicated,2011-02-28,2011-02-28,510,4241,0.9884 (out of 10000 triples considered),0.9807692307692307 (out of 52 triples considered),0.00,235,Insufficient data,94,27,80.0,82.0,84.0,92,31,43.0,50.5,57.0,75,35,59.0,67.0,76.0,92,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://aemet.linkeddata.es/ontology/Observation; http://geo.linkeddata.es/ontology/Organizaci%C3%B3n; http://aemet.linkeddata.es/ontology/WeatherStation,Could not process formulated query on indicated enpdoint,No regex provided,True,390,True,2011-02-28|510,1.064,40.15,1.0,1.0,True,Copyright 2009 - 2010 W3C.,True
