Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,License MR,Inactive links
2022-07-18,1,1,http://www.opendefinition.org/licenses/cc-zero,False,Geological Timescale,RDF representation of the Geological Timescale- as described in the International Chronostratigraphic Chart from the International Commission on Stratigraphy.,https://github.com/CGI-IUGS/timescale-data,absent,0.75,2,0,0.001,173,15421,GTS,0.611,0.611,0.612,0.612,0.617,2,2.0,2.0,2.0,2,False,True,http://www.w3.org/ns/formats/RDF_XML; http://www.w3.org/ns/formats/Turtle,en; cs; fi; no; pl; et; pt; da; es; nl; fr; de; lt; sv; hu; it; sl; sk; bg; ja; zh; en-gb; en-us,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020,https://vocabs.ardc.edu.au/registry/api/resource/downloads/1211/isc2020.ttl; https://vocabs.ardc.edu.au/registry/api/resource/downloads/1213/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020.jsonld,1.0,1.0,1.0,5173,-,1.0,1.0,1.0,True,1.0,0.9987030672459632,0.00037759662779673767,http://resource.geosciml.org/ontology/timescale/gts; http://resource.geosciml.org/ontology/timescale/rank; http://resource.geosciml.org/ontology/timescale/thors,Name: absent; email: dr.shorthair@gmail.com,Not indicated,Chinese and Japanese preferred labels from SKOS by Xiaogang Ma; adopted from Asian Multilingual Thesaurus of Geosciences.; International Commission on Stratigraphy; OneGeology Europe preferred labels merged in by S.M. Richard.; S M Richard,Web:https://github.com/CGI-IUGS/timescale-data Name:Simon Cox Email:simon.cox@csiro.au,False,not indicated,2020-06-05,2020-06-12,0,770,0.9513650217236236 (out of 15421 triples considered),0.9791666666666666 (out of 96 triples considered),0.13,2042,0 (out of 15421 triples considered),90,30,60.0,63.0,67.0,107,30,37.0,44.0,48.0,90,30,49.0,62.0,69.0,107,http://resource.geosciml.org/ontology/timescale/rank,http://def.isotc211.org/iso19108/2006/TemporalReferenceSystem#TM_CoordinateSystem,5173,^http://resource\\\\.geosciml\\\\.org/classifier/ics/ischart/,False,472,True,2020-06-12|0,2.661,45.08,1.0,1.0,False,['https://creativecommons.org/licenses/by/4.0/'; 'Original version Copyright © 2020 International Commission on Stratigraphy'; 'RDF version Copyright © 2020 CSIRO; IUGS'],False
2022-07-31,1,1,http://www.opendefinition.org/licenses/cc-zero,False,Geological Timescale,RDF representation of the Geological Timescale- as described in the International Chronostratigraphic Chart from the International Commission on Stratigraphy.,https://github.com/CGI-IUGS/timescale-data,absent,0.75,2,0,0.001,173,15421,GTS,0.608,0.609,0.610,0.611,0.612,2,2.0,2.0,2.0,2,False,True,http://www.w3.org/ns/formats/RDF_XML; http://www.w3.org/ns/formats/Turtle,en; cs; fi; no; pl; et; pt; da; es; nl; fr; de; lt; sv; hu; it; sl; sk; bg; ja; zh; en-gb; en-us,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020,https://vocabs.ardc.edu.au/registry/api/resource/downloads/1211/isc2020.ttl; https://vocabs.ardc.edu.au/registry/api/resource/downloads/1213/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020.jsonld,1.0,1.0,1.0,5173,-,1.0,1.0,1.0,True,1.0,0.9987030672459632,0.00037759662779673767,http://resource.geosciml.org/ontology/timescale/gts; http://resource.geosciml.org/ontology/timescale/rank; http://resource.geosciml.org/ontology/timescale/thors,Name: absent; email: dr.shorthair@gmail.com,Not indicated,Chinese and Japanese preferred labels from SKOS by Xiaogang Ma; adopted from Asian Multilingual Thesaurus of Geosciences.; International Commission on Stratigraphy; OneGeology Europe preferred labels merged in by S.M. Richard.; S M Richard,Web:https://github.com/CGI-IUGS/timescale-data Name:Simon Cox Email:simon.cox@csiro.au,False,not indicated,2020-06-05,2020-06-12,0,782,0.9513650217236236 (out of 15421 triples considered),0.9791666666666666 (out of 96 triples considered),0.13,2042,0 (out of 15421 triples considered),90,30,60.0,63.0,67.0,107,30,37.0,44.0,48.0,90,30,49.0,62.0,69.0,107,http://resource.geosciml.org/ontology/timescale/rank,http://def.isotc211.org/iso19108/2006/TemporalReferenceSystem#TM_CoordinateSystem,5173,^http://resource\\\\.geosciml\\\\.org/classifier/ics/ischart/,False,472,True,2020-06-12|0,2.661,0.71,1.0,1.0,False,https://creativecommons.org/licenses/by/4.0/,False
2022-08-07,-1,0,False,-,nan,False,absent,absent,0.0,2,0,0.001,-,0,GTS,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,0.00037759662779673767,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:absent Name:absent Email:absent,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.2,0.05,-,-,endpoint absent,endpoint absent,False
2022-08-21,1,1,http://www.opendefinition.org/licenses/cc-zero,False,Geological Timescale,RDF representation of the Geological Timescale- as described in the International Chronostratigraphic Chart from the International Commission on Stratigraphy.,https://github.com/CGI-IUGS/timescale-data,absent,0.75,2,0,0.001,173,15421,GTS,0.608,0.608,0.609,0.610,0.611,2,2.0,2.0,2.0,2,False,True,http://www.w3.org/ns/formats/RDF_XML; http://www.w3.org/ns/formats/Turtle,en; cs; fi; no; pl; et; pt; da; es; nl; fr; de; lt; sv; hu; it; sl; sk; bg; ja; zh; en-gb; en-us,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020,https://vocabs.ardc.edu.au/registry/api/resource/downloads/1211/isc2020.ttl; https://vocabs.ardc.edu.au/registry/api/resource/downloads/1213/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020.jsonld,1.0,1.0,1.0,5173,-,1.0,1.0,1.0,True,1.0,0.9987030672459632,0.00037759662779673767,http://resource.geosciml.org/ontology/timescale/gts; http://resource.geosciml.org/ontology/timescale/rank; http://resource.geosciml.org/ontology/timescale/thors,Name: absent; email: dr.shorthair@gmail.com,Not indicated,Chinese and Japanese preferred labels from SKOS by Xiaogang Ma; adopted from Asian Multilingual Thesaurus of Geosciences.; International Commission on Stratigraphy; OneGeology Europe preferred labels merged in by S.M. Richard.; S M Richard,Web:https://github.com/CGI-IUGS/timescale-data Name:Simon Cox Email:simon.cox@csiro.au,False,not indicated,2020-06-05,2020-06-12,0,803,0.9513650217236236 (out of 15421 triples considered),0.9791666666666666 (out of 96 triples considered),0.13,2042,0 (out of 15421 triples considered),90,30,60.0,63.0,67.0,107,30,37.0,44.0,48.0,90,30,49.0,62.0,69.0,107,http://resource.geosciml.org/ontology/timescale/rank,http://def.isotc211.org/iso19108/2006/TemporalReferenceSystem#TM_CoordinateSystem,5173,^http://resource\\\\.geosciml\\\\.org/classifier/ics/ischart/,False,472,True,2020-06-12|0,1.511,66.45,1.0,1.0,False,https://creativecommons.org/licenses/by/4.0/,False
2022-08-28,1,1,http://www.opendefinition.org/licenses/cc-zero,False,Geological Timescale,RDF representation of the Geological Timescale- as described in the International Chronostratigraphic Chart from the International Commission on Stratigraphy.,https://github.com/CGI-IUGS/timescale-data,absent,0.75,2,0,0.001,173,15421,GTS,0.608,0.609,0.609,0.610,0.612,2,2.0,2.0,2.0,2,False,True,http://www.w3.org/ns/formats/RDF_XML; http://www.w3.org/ns/formats/Turtle,en; cs; fi; no; pl; et; pt; da; es; nl; fr; de; lt; sv; hu; it; sl; sk; bg; ja; zh; en-gb; en-us,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020,https://vocabs.ardc.edu.au/registry/api/resource/downloads/1211/isc2020.ttl; https://vocabs.ardc.edu.au/registry/api/resource/downloads/1213/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020.jsonld,1.0,1.0,1.0,5173,-,1.0,1.0,1.0,True,1.0,0.9987030672459632,0.00037759662779673767,http://resource.geosciml.org/ontology/timescale/gts; http://resource.geosciml.org/ontology/timescale/rank; http://resource.geosciml.org/ontology/timescale/thors,Name: absent; email: dr.shorthair@gmail.com,Not indicated,Chinese and Japanese preferred labels from SKOS by Xiaogang Ma; adopted from Asian Multilingual Thesaurus of Geosciences.; International Commission on Stratigraphy; OneGeology Europe preferred labels merged in by S.M. Richard.; S M Richard,Web:https://github.com/CGI-IUGS/timescale-data Name:Simon Cox Email:simon.cox@csiro.au,False,not indicated,2020-06-05,2020-06-12,0,810,0.9513650217236236 (out of 15421 triples considered),0.9791666666666666 (out of 96 triples considered),0.13,2042,0 (out of 15421 triples considered),90,30,60.0,63.0,67.0,107,30,37.0,44.0,48.0,90,30,49.0,62.0,69.0,107,http://resource.geosciml.org/ontology/timescale/rank,http://def.isotc211.org/iso19108/2006/TemporalReferenceSystem#TM_CoordinateSystem,5173,^http://resource\\\\.geosciml\\\\.org/classifier/ics/ischart/,False,472,True,2020-06-12|0,1.511,66.45,1.0,1.0,False,https://creativecommons.org/licenses/by/4.0/,False
2022-09-04,0,-1,http://www.opendefinition.org/licenses/cc-zero,-,Geological Timescale,RDF representation of the Geological Timescale- as described in the International Chronostratigraphic Chart from the International Commission on Stratigraphy.,https://github.com/CGI-IUGS/timescale-data,absent,0.75,2,0,0.001,-,15421,GTS,-,-,-,-,-,-,-,-,-,-,-,-,endpoint offline,endpoint offline,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020,Not provided,-,-,-,endpoint offline,-,-,-,-,endpoint offline,-,-,0.00037759662779673767,endpoint offline,Name: absent; email: dr.shorthair@gmail.com,endpoint offline,endpoint offline,Web:https://github.com/CGI-IUGS/timescale-data Name:Simon Cox Email:simon.cox@csiro.au,endpoint offline,endpoint offline,-,-,insufficient data,insufficient data,endpoint offline,endpoint offline,0.13,2042,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,endpoint offline,False,endpoint offline,endpoint offline,insufficient data,0.344,0.11,-,-,endpoint offline,endpoint offline,True
2022-09-11,1,1,http://www.opendefinition.org/licenses/cc-zero,False,Geological Timescale,RDF representation of the Geological Timescale- as described in the International Chronostratigraphic Chart from the International Commission on Stratigraphy.,https://github.com/CGI-IUGS/timescale-data,absent,0.75,2,0,0.001,173,15421,GTS,0.622,0.624,0.625,0.625,0.627,2,2.0,2.0,2.0,2,False,True,http://www.w3.org/ns/formats/RDF_XML; http://www.w3.org/ns/formats/Turtle,en; cs; fi; no; pl; et; pt; da; es; nl; fr; de; lt; sv; hu; it; sl; sk; bg; ja; zh; en-gb; en-us,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020,https://vocabs.ardc.edu.au/registry/api/resource/downloads/1211/isc2020.ttl; https://vocabs.ardc.edu.au/registry/api/resource/downloads/1213/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020.jsonld,1.0,1.0,1.0,5173,-,1.0,1.0,1.0,True,1.0,0.9987030672459632,0.00037759662779673767,http://resource.geosciml.org/ontology/timescale/gts; http://resource.geosciml.org/ontology/timescale/rank; http://resource.geosciml.org/ontology/timescale/thors,Name: absent; email: dr.shorthair@gmail.com,Not indicated,Chinese and Japanese preferred labels from SKOS by Xiaogang Ma; adopted from Asian Multilingual Thesaurus of Geosciences.; International Commission on Stratigraphy; OneGeology Europe preferred labels merged in by S.M. Richard.; S M Richard,Web:https://github.com/CGI-IUGS/timescale-data Name:Simon Cox Email:simon.cox@csiro.au,False,not indicated,2020-06-05,2020-06-12,0,824,0.9513650217236236 (out of 15421 triples considered),0.9791666666666666 (out of 96 triples considered),0.13,2042,0 (out of 15421 triples considered),90,30,60.0,63.0,67.0,107,30,37.0,44.0,48.0,90,30,49.0,62.0,69.0,107,http://resource.geosciml.org/ontology/timescale/rank,http://def.isotc211.org/iso19108/2006/TemporalReferenceSystem#TM_CoordinateSystem,5173,^http://resource\\\\.geosciml\\\\.org/classifier/ics/ischart/,False,472,True,2020-06-12|0,1.511,0.49,1.0,1.0,False,https://creativecommons.org/licenses/by/4.0/,False
2022-09-18,1,1,http://www.opendefinition.org/licenses/cc-zero,False,Geological Timescale,RDF representation of the Geological Timescale- as described in the International Chronostratigraphic Chart from the International Commission on Stratigraphy.,https://github.com/CGI-IUGS/timescale-data,absent,0.75,2,0,0.001,173,15421,GTS,0.616,0.617,0.617,0.617,0.618,2,2.0,2.0,2.0,2,False,True,http://www.w3.org/ns/formats/RDF_XML; http://www.w3.org/ns/formats/Turtle,en; cs; fi; no; pl; et; pt; da; es; nl; fr; de; lt; sv; hu; it; sl; sk; bg; ja; zh; en-gb; en-us,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020,https://vocabs.ardc.edu.au/registry/api/resource/downloads/1211/isc2020.ttl; https://vocabs.ardc.edu.au/registry/api/resource/downloads/1213/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020.jsonld,1.0,1.0,1.0,5173,-,1.0,1.0,1.0,True,1.0,0.9987030672459632,0.00037759662779673767,http://resource.geosciml.org/ontology/timescale/gts; http://resource.geosciml.org/ontology/timescale/rank; http://resource.geosciml.org/ontology/timescale/thors,Name: absent; email: dr.shorthair@gmail.com,Not indicated,Chinese and Japanese preferred labels from SKOS by Xiaogang Ma; adopted from Asian Multilingual Thesaurus of Geosciences.; International Commission on Stratigraphy; OneGeology Europe preferred labels merged in by S.M. Richard.; S M Richard,Web:https://github.com/CGI-IUGS/timescale-data Name:Simon Cox Email:simon.cox@csiro.au,False,not indicated,2020-06-05,2020-06-12,0,831,0.9513650217236236 (out of 15421 triples considered),0.9791666666666666 (out of 96 triples considered),0.13,2042,0 (out of 15421 triples considered),90,30,60.0,63.0,67.0,107,30,37.0,44.0,48.0,90,30,49.0,62.0,69.0,107,http://resource.geosciml.org/ontology/timescale/rank,http://def.isotc211.org/iso19108/2006/TemporalReferenceSystem#TM_CoordinateSystem,5173,^http://resource\\\\.geosciml\\\\.org/classifier/ics/ischart/,False,472,True,2020-06-12|0,1.511,57.02,1.0,1.0,False,https://creativecommons.org/licenses/by/4.0/,False
2022-10-02,1,1,http://www.opendefinition.org/licenses/cc-zero,False,Geological Timescale,RDF representation of the Geological Timescale- as described in the International Chronostratigraphic Chart from the International Commission on Stratigraphy.,https://github.com/CGI-IUGS/timescale-data,absent,0.75,2,0,0.001,173,15421,GTS,0.614,0.614,0.615,0.639,0.642,2,2.0,2.0,2.0,2,False,True,http://www.w3.org/ns/formats/RDF_XML; http://www.w3.org/ns/formats/Turtle,en; cs; fi; no; pl; et; pt; da; es; nl; fr; de; lt; sv; hu; it; sl; sk; bg; ja; zh; en-gb; en-us,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020,https://vocabs.ardc.edu.au/registry/api/resource/downloads/1211/isc2020.ttl; https://vocabs.ardc.edu.au/registry/api/resource/downloads/1213/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020.jsonld,1.0,1.0,1.0,5173,-,1.0,1.0,1.0,True,1.0,0.9987030672459632,0.00037759662779673767,http://resource.geosciml.org/ontology/timescale/gts; http://resource.geosciml.org/ontology/timescale/rank; http://resource.geosciml.org/ontology/timescale/thors,Name: absent; email: dr.shorthair@gmail.com,Not indicated,Chinese and Japanese preferred labels from SKOS by Xiaogang Ma; adopted from Asian Multilingual Thesaurus of Geosciences.; International Commission on Stratigraphy; OneGeology Europe preferred labels merged in by S.M. Richard.; S M Richard,Web:https://github.com/CGI-IUGS/timescale-data Name:Simon Cox Email:simon.cox@csiro.au,False,not indicated,2020-06-05,2020-06-12,0,845,0.9513650217236236 (out of 15421 triples considered),0.9791666666666666 (out of 96 triples considered),0.13,2042,0 (out of 15421 triples considered),90,30,60.0,63.0,67.0,107,30,37.0,44.0,48.0,90,30,49.0,62.0,69.0,107,http://resource.geosciml.org/ontology/timescale/rank,http://def.isotc211.org/iso19108/2006/TemporalReferenceSystem#TM_CoordinateSystem,5173,^http://resource\\\\.geosciml\\\\.org/classifier/ics/ischart/,False,472,True,2020-06-12|0,1.511,57.02,1.0,1.0,False,https://creativecommons.org/licenses/by/4.0/,False
2022-10-09,1,1,http://www.opendefinition.org/licenses/cc-zero,False,Geological Timescale,RDF representation of the Geological Timescale- as described in the International Chronostratigraphic Chart from the International Commission on Stratigraphy.,https://github.com/CGI-IUGS/timescale-data,absent,0.75,2,0,0.001,173,15421,GTS,0.628,0.628,0.629,0.631,0.643,2,2.0,2.0,2.0,2,False,True,http://www.w3.org/ns/formats/RDF_XML; http://www.w3.org/ns/formats/Turtle,en; cs; fi; no; pl; et; pt; da; es; nl; fr; de; lt; sv; hu; it; sl; sk; bg; ja; zh; en-gb; en-us,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020,https://vocabs.ardc.edu.au/registry/api/resource/downloads/1211/isc2020.ttl; https://vocabs.ardc.edu.au/registry/api/resource/downloads/1213/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020.jsonld,1.0,1.0,1.0,5173,-,1.0,1.0,1.0,True,1.0,0.9987030672459632,0.00037759662779673767,http://resource.geosciml.org/ontology/timescale/gts; http://resource.geosciml.org/ontology/timescale/rank; http://resource.geosciml.org/ontology/timescale/thors,Name: absent; email: dr.shorthair@gmail.com,Not indicated,Chinese and Japanese preferred labels from SKOS by Xiaogang Ma; adopted from Asian Multilingual Thesaurus of Geosciences.; International Commission on Stratigraphy; OneGeology Europe preferred labels merged in by S.M. Richard.; S M Richard,Web:https://github.com/CGI-IUGS/timescale-data Name:Simon Cox Email:simon.cox@csiro.au,False,not indicated,2020-06-05,2020-06-12,0,853,0.9513650217236236 (out of 15421 triples considered),0.9791666666666666 (out of 96 triples considered),0.13,2042,0 (out of 15421 triples considered),90,30,60.0,63.0,67.0,107,30,37.0,44.0,48.0,90,30,49.0,62.0,69.0,107,http://resource.geosciml.org/ontology/timescale/rank,http://def.isotc211.org/iso19108/2006/TemporalReferenceSystem#TM_CoordinateSystem,5173,^http://resource\\\\.geosciml\\\\.org/classifier/ics/ischart/,False,472,True,2020-06-12|0,1.511,57.02,1.0,1.0,False,https://creativecommons.org/licenses/by/4.0/,False
