Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,License MR,Inactive links
2022-07-18,-1,0,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,http://purl.org/net/provenance/ns#DataItem; N44dc3a446d214223b6739e0e52967f40; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataCreation; N5b032ac626e24eb4a8c2bd2b06f0b30a; https://api.flickr.com; http://purl.org/net/provenance/ns#CreationGuideline; N55dc2bd6eb7f480899df3314a32e7e76; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; N938893881f9044bba59c00ab90d80839; 2022-07-22T13:38:53; http://rdf.onekin.org/flickr/videoobject/(photo_id),endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,http://purl.org/net/provenance/ns#DataItem; N44dc3a446d214223b6739e0e52967f40; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataCreation; N5b032ac626e24eb4a8c2bd2b06f0b30a; https://api.flickr.com; http://purl.org/net/provenance/ns#CreationGuideline; N55dc2bd6eb7f480899df3314a32e7e76; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; N938893881f9044bba59c00ab90d80839; 2022-07-22T13:38:53; http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-07-22,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,http://purl.org/net/provenance/ns#DataItem; N44dc3a446d214223b6739e0e52967f40; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataCreation; N5b032ac626e24eb4a8c2bd2b06f0b30a; https://api.flickr.com; http://purl.org/net/provenance/ns#CreationGuideline; N55dc2bd6eb7f480899df3314a32e7e76; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; N938893881f9044bba59c00ab90d80839; 2022-07-22T13:38:53; http://rdf.onekin.org/flickr/videoobject/(photo_id),False,endpoint absent,endpoint absent,insufficient data,1.037,44.84,-,-,endpoint absent,absent,False
2022-07-31,-1,0,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.237,0.06,-,-,endpoint absent,endpoint absent,True
2022-08-07,-1,0,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.237,0.06,-,-,endpoint absent,endpoint absent,True
2022-08-21,-1,0,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.237,10.42,-,-,endpoint absent,endpoint absent,True
2022-08-28,-1,0,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.237,10.42,-,-,endpoint absent,endpoint absent,True
2022-09-04,-1,-1,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,2022-09-08T00:18:45; http://rdf.onekin.org/flickr/videoobject/(photo_id); N6ef221b1c0c04e0e9502d9afa3f12b0d; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataCreation; N549fc1383b7a43979be348efaf669d05; https://api.flickr.com; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; N78b14e509128493e8450d577e680d4fa; Nea090106a8c44c2ca917f251e5174373,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,2022-09-08T00:18:45; http://rdf.onekin.org/flickr/videoobject/(photo_id); N6ef221b1c0c04e0e9502d9afa3f12b0d; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataCreation; N549fc1383b7a43979be348efaf669d05; https://api.flickr.com; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; N78b14e509128493e8450d577e680d4fa; Nea090106a8c44c2ca917f251e5174373,absent,absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-09-08,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,2022-09-08T00:18:45; http://rdf.onekin.org/flickr/videoobject/(photo_id); N6ef221b1c0c04e0e9502d9afa3f12b0d; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataCreation; N549fc1383b7a43979be348efaf669d05; https://api.flickr.com; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; N78b14e509128493e8450d577e680d4fa; Nea090106a8c44c2ca917f251e5174373,False,endpoint absent,endpoint absent,insufficient data,0.487,0.16,-,-,endpoint absent,absent,False
2022-09-11,-1,-1,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,N129896e3e37e4a55812216de38e7b3fd; Nd257946bd39647fe835912628896f4b9; http://purl.org/net/provenance/ns#DataCreation; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; http://rdf.onekin.org/flickr/videoobject/(photo_id); N118532eb9c5c49d5b64cf684734f5564; N6d49ba9e54954d83a528d0a9a62f85af; https://api.flickr.com; 2022-09-14T12:45:20,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,N129896e3e37e4a55812216de38e7b3fd; Nd257946bd39647fe835912628896f4b9; http://purl.org/net/provenance/ns#DataCreation; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; http://rdf.onekin.org/flickr/videoobject/(photo_id); N118532eb9c5c49d5b64cf684734f5564; N6d49ba9e54954d83a528d0a9a62f85af; https://api.flickr.com; 2022-09-14T12:45:20,absent,absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-09-14,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,N129896e3e37e4a55812216de38e7b3fd; Nd257946bd39647fe835912628896f4b9; http://purl.org/net/provenance/ns#DataCreation; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; http://rdf.onekin.org/flickr/videoobject/(photo_id); N118532eb9c5c49d5b64cf684734f5564; N6d49ba9e54954d83a528d0a9a62f85af; https://api.flickr.com; 2022-09-14T12:45:20,False,endpoint absent,endpoint absent,insufficient data,0.487,0.16,-,-,endpoint absent,absent,False
2022-09-18,-1,-1,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,N0039d052ac9541129e110b489aed0675; https://api.flickr.com; http://purl.org/net/provenance/ns#DataItem; Na12ca7b296b247e6a1d5cb698db9e08b; 2022-09-21T12:33:31; http://rdf.onekin.org/flickr/videoobject/(photo_id); http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; N94cfccbe92144a979b2f8b946580ce79; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; Nc2d0b7d714d341c492ae461e544d6b14; http://purl.org/net/provenance/ns#DataCreation,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,N0039d052ac9541129e110b489aed0675; https://api.flickr.com; http://purl.org/net/provenance/ns#DataItem; Na12ca7b296b247e6a1d5cb698db9e08b; 2022-09-21T12:33:31; http://rdf.onekin.org/flickr/videoobject/(photo_id); http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; N94cfccbe92144a979b2f8b946580ce79; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; Nc2d0b7d714d341c492ae461e544d6b14; http://purl.org/net/provenance/ns#DataCreation,absent,absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-09-21,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,N0039d052ac9541129e110b489aed0675; https://api.flickr.com; http://purl.org/net/provenance/ns#DataItem; Na12ca7b296b247e6a1d5cb698db9e08b; 2022-09-21T12:33:31; http://rdf.onekin.org/flickr/videoobject/(photo_id); http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; N94cfccbe92144a979b2f8b946580ce79; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; Nc2d0b7d714d341c492ae461e544d6b14; http://purl.org/net/provenance/ns#DataCreation,False,endpoint absent,endpoint absent,insufficient data,0.487,18.38,-,-,endpoint absent,absent,False
2022-10-02,-1,-1,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.237,8.94,-,-,endpoint absent,endpoint absent,True
2022-10-09,-1,-1,False,-,flickr.videoobject,Flickr LDW for VideoObjects,http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,0.75,[],{},nan,-,0,flickrvideoobject_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,Nffaa07e2af954aee9064f8c1ad4f8ce7; https://api.flickr.com; http://purl.org/net/provenance/ns#CreationGuideline; N6b932cab37f14b288da3568bcaea2c2b; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#DataCreation; N449b2156014647f4b855a7fd499200d1; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; N409c9566863c44ba822eda23b7ff882e; 2022-10-13T02:05:13; http://rdf.onekin.org/flickr/videoobject/(photo_id),endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,Nffaa07e2af954aee9064f8c1ad4f8ce7; https://api.flickr.com; http://purl.org/net/provenance/ns#CreationGuideline; N6b932cab37f14b288da3568bcaea2c2b; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#DataCreation; N449b2156014647f4b855a7fd499200d1; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; N409c9566863c44ba822eda23b7ff882e; 2022-10-13T02:05:13; http://rdf.onekin.org/flickr/videoobject/(photo_id),absent,absent,Web:http://rdf.onekin.org/flickr/videoobject/(photo_id) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-10-13,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,Nffaa07e2af954aee9064f8c1ad4f8ce7; https://api.flickr.com; http://purl.org/net/provenance/ns#CreationGuideline; N6b932cab37f14b288da3568bcaea2c2b; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#DataCreation; N449b2156014647f4b855a7fd499200d1; https://raw.githubusercontent.com/onekin/ldw/master/flickr/flickr.videoobject.xml; N409c9566863c44ba822eda23b7ff882e; 2022-10-13T02:05:13; http://rdf.onekin.org/flickr/videoobject/(photo_id),False,endpoint absent,endpoint absent,insufficient data,0.487,18.38,-,-,endpoint absent,absent,False
