Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,License MR,Inactive links
2022-07-18,-1,0,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,Nce8f54edd7a94319905a068b372ae6fb; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; ; http://purl.org/net/provenance/ns#DataCreation; http://rdf.onekin.org/wordpress/post/(postid); http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; Nfe1271bdc9c449fca583bf2da2fbd279; Nef40e4642b9148ff8d2f916cfd0063bb; N06e43131686c465d88d5ddbda1437251; 2022-07-25T17:15:57,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,Nce8f54edd7a94319905a068b372ae6fb; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; ; http://purl.org/net/provenance/ns#DataCreation; http://rdf.onekin.org/wordpress/post/(postid); http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; Nfe1271bdc9c449fca583bf2da2fbd279; Nef40e4642b9148ff8d2f916cfd0063bb; N06e43131686c465d88d5ddbda1437251; 2022-07-25T17:15:57,absent,absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-07-25,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,Nce8f54edd7a94319905a068b372ae6fb; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; ; http://purl.org/net/provenance/ns#DataCreation; http://rdf.onekin.org/wordpress/post/(postid); http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; Nfe1271bdc9c449fca583bf2da2fbd279; Nef40e4642b9148ff8d2f916cfd0063bb; N06e43131686c465d88d5ddbda1437251; 2022-07-25T17:15:57,False,endpoint absent,endpoint absent,insufficient data,1.037,44.84,-,-,endpoint absent,absent,False
2022-07-31,-1,0,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.237,0.06,-,-,endpoint absent,endpoint absent,True
2022-08-07,-1,0,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.237,0.06,-,-,endpoint absent,endpoint absent,True
2022-08-21,-1,0,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.237,10.42,-,-,endpoint absent,endpoint absent,True
2022-08-28,-1,0,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,http://purl.org/net/provenance/ns#CreationGuideline; Na710ecc58c994bf5814fa1daf91862e4; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataCreation; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; N3c798b882f57430b995600211cc8f780; http://rdf.onekin.org/wordpress/post/(postid); ; N512403c6f7b6409a88e6ed31cb74b58e; 2022-09-03T22:11:54; http://purl.org/net/provenance/ns#DataItem; N74184e693e0e40e882ae40a1f3a63fa9,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,http://purl.org/net/provenance/ns#CreationGuideline; Na710ecc58c994bf5814fa1daf91862e4; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataCreation; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; N3c798b882f57430b995600211cc8f780; http://rdf.onekin.org/wordpress/post/(postid); ; N512403c6f7b6409a88e6ed31cb74b58e; 2022-09-03T22:11:54; http://purl.org/net/provenance/ns#DataItem; N74184e693e0e40e882ae40a1f3a63fa9,absent,absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-09-03,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,http://purl.org/net/provenance/ns#CreationGuideline; Na710ecc58c994bf5814fa1daf91862e4; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataCreation; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; N3c798b882f57430b995600211cc8f780; http://rdf.onekin.org/wordpress/post/(postid); ; N512403c6f7b6409a88e6ed31cb74b58e; 2022-09-03T22:11:54; http://purl.org/net/provenance/ns#DataItem; N74184e693e0e40e882ae40a1f3a63fa9,False,endpoint absent,endpoint absent,insufficient data,0.487,21.42,-,-,endpoint absent,absent,False
2022-09-04,-1,-1,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,http://purl.org/net/provenance/ns#DataItem; 2022-09-11T09:09:50; http://purl.org/net/provenance/ns#CreationGuideline; ; http://purl.org/net/provenance/ns#DataCreation; N84c987132ec1467e92d1977a168c4e82; N9c5dbda5adb54e8fa42e220ddbc1db76; N33f4d3c8be854147930f5f7cc3912a21; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://rdf.onekin.org; N80d8b4342a5f43f5ab6797dc4223c2d2; http://rdf.onekin.org/wordpress/post/(postid),endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,http://purl.org/net/provenance/ns#DataItem; 2022-09-11T09:09:50; http://purl.org/net/provenance/ns#CreationGuideline; ; http://purl.org/net/provenance/ns#DataCreation; N84c987132ec1467e92d1977a168c4e82; N9c5dbda5adb54e8fa42e220ddbc1db76; N33f4d3c8be854147930f5f7cc3912a21; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://rdf.onekin.org; N80d8b4342a5f43f5ab6797dc4223c2d2; http://rdf.onekin.org/wordpress/post/(postid),absent,absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-09-11,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,http://purl.org/net/provenance/ns#DataItem; 2022-09-11T09:09:50; http://purl.org/net/provenance/ns#CreationGuideline; ; http://purl.org/net/provenance/ns#DataCreation; N84c987132ec1467e92d1977a168c4e82; N9c5dbda5adb54e8fa42e220ddbc1db76; N33f4d3c8be854147930f5f7cc3912a21; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://rdf.onekin.org; N80d8b4342a5f43f5ab6797dc4223c2d2; http://rdf.onekin.org/wordpress/post/(postid),False,endpoint absent,endpoint absent,insufficient data,0.487,0.16,-,-,endpoint absent,absent,False
2022-09-11,-1,-1,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,http://purl.org/net/provenance/ns#DataCreation; Na6dc13e9af4b41acb1639a0ae543887d; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://rdf.onekin.org/wordpress/post/(postid); 2022-09-17T19:40:01; N7d00f04bbd1d47808d94e65bc0cd3bf5; http://purl.org/net/provenance/ns#DataItem; ; http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; Ne0c8c5c84078404e91a073eeba125d82; N33b55a30eb894043878b2957181fcdcb,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,http://purl.org/net/provenance/ns#DataCreation; Na6dc13e9af4b41acb1639a0ae543887d; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://rdf.onekin.org/wordpress/post/(postid); 2022-09-17T19:40:01; N7d00f04bbd1d47808d94e65bc0cd3bf5; http://purl.org/net/provenance/ns#DataItem; ; http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; Ne0c8c5c84078404e91a073eeba125d82; N33b55a30eb894043878b2957181fcdcb,absent,absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-09-17,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,http://purl.org/net/provenance/ns#DataCreation; Na6dc13e9af4b41acb1639a0ae543887d; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://rdf.onekin.org/wordpress/post/(postid); 2022-09-17T19:40:01; N7d00f04bbd1d47808d94e65bc0cd3bf5; http://purl.org/net/provenance/ns#DataItem; ; http://purl.org/net/provenance/ns#CreationGuideline; http://rdf.onekin.org; Ne0c8c5c84078404e91a073eeba125d82; N33b55a30eb894043878b2957181fcdcb,False,endpoint absent,endpoint absent,insufficient data,0.487,0.16,-,-,endpoint absent,absent,False
2022-09-18,-1,-1,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,http://rdf.onekin.org/wordpress/post/(postid); N7aec9ca01267481797de5a9febd86af2; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; ; N56842950fe304800a3b5d78bdb92658a; Nfc3a157b63cc436b91dbf750206509d6; http://purl.org/net/provenance/ns#DataCreation; Ne410ef62582c483aa02c1bd97356b35b; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; 2022-09-24T18:12:10,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,http://rdf.onekin.org/wordpress/post/(postid); N7aec9ca01267481797de5a9febd86af2; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; ; N56842950fe304800a3b5d78bdb92658a; Nfc3a157b63cc436b91dbf750206509d6; http://purl.org/net/provenance/ns#DataCreation; Ne410ef62582c483aa02c1bd97356b35b; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; 2022-09-24T18:12:10,absent,absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-09-24,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,http://rdf.onekin.org/wordpress/post/(postid); N7aec9ca01267481797de5a9febd86af2; http://rdf.onekin.org; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; ; N56842950fe304800a3b5d78bdb92658a; Nfc3a157b63cc436b91dbf750206509d6; http://purl.org/net/provenance/ns#DataCreation; Ne410ef62582c483aa02c1bd97356b35b; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; 2022-09-24T18:12:10,False,endpoint absent,endpoint absent,insufficient data,0.487,18.38,-,-,endpoint absent,absent,False
2022-10-02,-1,-1,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,http://rdf.onekin.org/wordpress/post/(postid); http://purl.org/net/provenance/ns#DataCreation; http://rdf.onekin.org; N7ac41db6c92840909a5c0f233d7d1d2a; ; N5afce96cd2794c7fa692f7ce428c2af7; N9f99697fb8c0473eb42fe81c91af644b; 2022-10-08T19:51:16; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://purl.org/net/provenance/ns#DataItem; N09bfef9df37b45b28cbc4fe494a66d33; http://purl.org/net/provenance/ns#CreationGuideline,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,http://rdf.onekin.org/wordpress/post/(postid); http://purl.org/net/provenance/ns#DataCreation; http://rdf.onekin.org; N7ac41db6c92840909a5c0f233d7d1d2a; ; N5afce96cd2794c7fa692f7ce428c2af7; N9f99697fb8c0473eb42fe81c91af644b; 2022-10-08T19:51:16; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://purl.org/net/provenance/ns#DataItem; N09bfef9df37b45b28cbc4fe494a66d33; http://purl.org/net/provenance/ns#CreationGuideline,absent,absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-10-08,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,http://rdf.onekin.org/wordpress/post/(postid); http://purl.org/net/provenance/ns#DataCreation; http://rdf.onekin.org; N7ac41db6c92840909a5c0f233d7d1d2a; ; N5afce96cd2794c7fa692f7ce428c2af7; N9f99697fb8c0473eb42fe81c91af644b; 2022-10-08T19:51:16; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://purl.org/net/provenance/ns#DataItem; N09bfef9df37b45b28cbc4fe494a66d33; http://purl.org/net/provenance/ns#CreationGuideline,False,endpoint absent,endpoint absent,insufficient data,0.487,18.38,-,-,endpoint absent,absent,False
2022-10-09,-1,-1,False,-,wordpress.post,WordPress posts to LD,http://rdf.onekin.org/wordpress/post/(postid),absent,0.75,[],{},nan,-,0,wordpresspost_,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,N00b99612ac9c42629f8f3d25732a14dd; Nce0b700ffd664a4c8e337f0322715b1d; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; ; Nad1c5f21e5cd40c2b9ba6960f626ff5c; http://rdf.onekin.org; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://rdf.onekin.org/wordpress/post/(postid); Nd074adce85724d31911c91edfc21c35b; http://purl.org/net/provenance/ns#DataCreation; 2022-10-16T13:11:33,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,-,Not indicated,N00b99612ac9c42629f8f3d25732a14dd; Nce0b700ffd664a4c8e337f0322715b1d; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; ; Nad1c5f21e5cd40c2b9ba6960f626ff5c; http://rdf.onekin.org; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://rdf.onekin.org/wordpress/post/(postid); Nd074adce85724d31911c91edfc21c35b; http://purl.org/net/provenance/ns#DataCreation; 2022-10-16T13:11:33,absent,absent,Web:http://rdf.onekin.org/wordpress/post/(postid) Name:Onekin Research Group Email:iker.azpeitia@ehu.eus,endpoint absent,absent,2022-10-16,Not indicated,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,No new vocabulary defined,endpoint absent,endpoint absent,N00b99612ac9c42629f8f3d25732a14dd; Nce0b700ffd664a4c8e337f0322715b1d; http://purl.org/net/provenance/ns#DataItem; http://purl.org/net/provenance/ns#CreationGuideline; ; Nad1c5f21e5cd40c2b9ba6960f626ff5c; http://rdf.onekin.org; https://raw.githubusercontent.com/onekin/ldw/master/wordpress/wordpress.post.xml; http://rdf.onekin.org/wordpress/post/(postid); Nd074adce85724d31911c91edfc21c35b; http://purl.org/net/provenance/ns#DataCreation; 2022-10-16T13:11:33,False,endpoint absent,endpoint absent,insufficient data,0.487,18.38,-,-,endpoint absent,absent,False
