Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,License MR,Inactive links
2022-07-18,1,1,http://www.opendefinition.org/licenses/cc-by,False,Thesaurus BNCF,Nuovo soggettario (NS)- edited by the National Central Library of Florence- is the Italian subject indexing tool for various types of resources. It has been developed in compliance with the IFLA recommendations- and other international standards in the field of subject indexing. This tool has been created for general and specialized Italian libraries- and for museums- multimedia libraries- archives and documentation centres. The main component of the NS is a general thesaurus available on the web since 2007 (http://thes.bncf.firenze.sbn.it/ricerca.php). The thesaurus comprises nowadays approximately 69.400 terms and it is updated on a regular basis.All metadata can be used- in accordance with Creative Commons Attribution 4.0 licence.,http://thes.bncf.firenze.sbn.it/,absent,0.75,6,0.400,0.003,0,786062,bncfns,0.105,0.113,0.136,0.162,1.148,7,7.0,9.0,10.0,10,False,True,[],it,http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/NS/query,https://github.com/m-pepe/BNCF-NS/raw/main/ns201803.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201810.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201904.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201910.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202004.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202010.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202104.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202110.zip; https://github.com/m-pepe/BNCF-NS/blob/main/ns202203.zip,1.0,1.0,1.0,130582,-,1.0,0.9999974556714356,-,True,1.0,1.0,0.00010052517541125767,Not indicated,Name: absent; email: maria.pepe@beniculturali.it,Not indicated,Not indicated,Web:http://thes.bncf.firenze.sbn.it/ Name:BNCF - settore Ricerche e strumenti di indicizzazione semantica Email:bnc-fi.nuovosoggettario@beniculturali.it,False,not indicated,2010-11-30,-,insufficient data,insufficient data,0.987595126084202 (out of 786062 triples considered),Could not process formulated query on indicated endpoint,0.05,40107,Insufficient data,0,26,30.0,30.0,30.0,33,31,38.0,43.0,45.0,49,26,30.0,30.0,39.0,98,No new vocabulary defined,No new term defined,130582,No regex provided,False,0,False,Insufficient data,1.171,44.86,1.0,1.0,False,['http://creativecommons.org/licenses/by/2.5/it/deed.it'],False
2022-07-31,1,1,http://www.opendefinition.org/licenses/cc-by,False,Thesaurus BNCF,Nuovo soggettario (NS)- edited by the National Central Library of Florence- is the Italian subject indexing tool for various types of resources. It has been developed in compliance with the IFLA recommendations- and other international standards in the field of subject indexing. This tool has been created for general and specialized Italian libraries- and for museums- multimedia libraries- archives and documentation centres. The main component of the NS is a general thesaurus available on the web since 2007 (http://thes.bncf.firenze.sbn.it/ricerca.php). The thesaurus comprises nowadays approximately 69.400 terms and it is updated on a regular basis.All metadata can be used- in accordance with Creative Commons Attribution 4.0 licence.,http://thes.bncf.firenze.sbn.it/,absent,0.75,6,0.400,0.003,0,786062,bncfns,0.122,0.122,0.141,0.142,0.161,8,8.0,8.0,8.0,8,False,True,[],it,http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/NS/query,https://github.com/m-pepe/BNCF-NS/raw/main/ns201803.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201810.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201904.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201910.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202004.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202010.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202104.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202110.zip; https://github.com/m-pepe/BNCF-NS/blob/main/ns202203.zip,1.0,1.0,1.0,130582,-,1.0,0.9999974556714356,-,True,1.0,1.0,0.00010052517541125767,Not indicated,Name: absent; email: maria.pepe@beniculturali.it,Not indicated,Not indicated,Web:http://thes.bncf.firenze.sbn.it/ Name:BNCF - settore Ricerche e strumenti di indicizzazione semantica Email:bnc-fi.nuovosoggettario@beniculturali.it,False,not indicated,2010-11-30,-,insufficient data,insufficient data,0.987595126084202 (out of 786062 triples considered),Could not process formulated query on indicated endpoint,0.05,40107,Insufficient data,0,26,30.0,30.0,30.0,33,31,38.0,43.0,45.0,49,26,30.0,30.0,39.0,98,No new vocabulary defined,No new term defined,130582,No regex provided,False,0,False,Insufficient data,1.171,0.31,1.0,1.0,False,http://creativecommons.org/licenses/by/2.5/it/deed.it,False
2022-08-07,-1,0,False,-,nan,False,absent,absent,0.0,6,0.400,0.003,-,0,bncfns,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,-,-,endpoint absent,endpoint absent,nan,Not provided,-,-,-,endpoint absent,-,-,-,-,endpoint absent,-,-,0.00010052517541125767,endpoint absent,endpoint absent,endpoint absent,endpoint absent,Web:absent Name:absent Email:absent,endpoint absent,endpoint absent,-,-,insufficient data,insufficient data,endpoint absent,endpoint absent,0,0,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,endpoint absent,False,endpoint absent,endpoint absent,insufficient data,0.2,0.05,-,-,endpoint absent,endpoint absent,False
2022-08-21,1,1,http://www.opendefinition.org/licenses/cc-by,False,Thesaurus BNCF,Nuovo soggettario (NS)- edited by the National Central Library of Florence- is the Italian subject indexing tool for various types of resources. It has been developed in compliance with the IFLA recommendations- and other international standards in the field of subject indexing. This tool has been created for general and specialized Italian libraries- and for museums- multimedia libraries- archives and documentation centres. The main component of the NS is a general thesaurus available on the web since 2007 (http://thes.bncf.firenze.sbn.it/ricerca.php). The thesaurus comprises nowadays approximately 69.400 terms and it is updated on a regular basis.All metadata can be used- in accordance with Creative Commons Attribution 4.0 licence.,http://thes.bncf.firenze.sbn.it/,absent,0.75,6,0.400,0.003,0,786062,bncfns,0.118,0.138,0.141,0.143,0.186,7,7.0,7.0,8.0,8,False,True,[],it,http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/NS/query,https://github.com/m-pepe/BNCF-NS/raw/main/ns201803.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201810.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201904.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201910.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202004.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202010.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202104.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202110.zip; https://github.com/m-pepe/BNCF-NS/blob/main/ns202203.zip,1.0,1.0,1.0,130582,-,1.0,0.9999974556714356,-,True,1.0,1.0,0.00010052517541125767,Not indicated,Name: absent; email: maria.pepe@beniculturali.it,Not indicated,Not indicated,Web:http://thes.bncf.firenze.sbn.it/ Name:BNCF - settore Ricerche e strumenti di indicizzazione semantica Email:bnc-fi.nuovosoggettario@beniculturali.it,False,not indicated,2010-11-30,-,insufficient data,insufficient data,0.987595126084202 (out of 786062 triples considered),Could not process formulated query on indicated endpoint,0.05,40107,Insufficient data,0,26,30.0,30.0,30.0,33,31,38.0,43.0,45.0,49,26,30.0,30.0,39.0,98,No new vocabulary defined,No new term defined,130582,No regex provided,False,0,False,Insufficient data,1.171,51.5,1.0,1.0,False,http://creativecommons.org/licenses/by/2.5/it/deed.it,False
2022-08-28,1,1,http://www.opendefinition.org/licenses/cc-by,False,Thesaurus BNCF,Nuovo soggettario (NS)- edited by the National Central Library of Florence- is the Italian subject indexing tool for various types of resources. It has been developed in compliance with the IFLA recommendations- and other international standards in the field of subject indexing. This tool has been created for general and specialized Italian libraries- and for museums- multimedia libraries- archives and documentation centres. The main component of the NS is a general thesaurus available on the web since 2007 (http://thes.bncf.firenze.sbn.it/ricerca.php). The thesaurus comprises nowadays approximately 69.400 terms and it is updated on a regular basis.All metadata can be used- in accordance with Creative Commons Attribution 4.0 licence.,http://thes.bncf.firenze.sbn.it/,absent,0.75,6,0.400,0.003,0,786062,bncfns,0.135,0.143,0.144,0.164,0.205,7,7.0,7.0,8.0,8,False,True,[],it,http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/NS/query,https://github.com/m-pepe/BNCF-NS/raw/main/ns201803.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201810.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201904.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201910.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202004.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202010.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202104.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202110.zip; https://github.com/m-pepe/BNCF-NS/blob/main/ns202203.zip,1.0,1.0,1.0,130582,-,1.0,0.9999974556714356,-,True,1.0,1.0,0.00010052517541125767,Not indicated,Name: absent; email: maria.pepe@beniculturali.it,Not indicated,Not indicated,Web:http://thes.bncf.firenze.sbn.it/ Name:BNCF - settore Ricerche e strumenti di indicizzazione semantica Email:bnc-fi.nuovosoggettario@beniculturali.it,False,not indicated,2010-11-30,-,insufficient data,insufficient data,0.987595126084202 (out of 786062 triples considered),Could not process formulated query on indicated endpoint,0.05,40107,Insufficient data,0,26,30.0,30.0,30.0,33,31,38.0,43.0,45.0,49,26,30.0,30.0,39.0,98,No new vocabulary defined,No new term defined,130582,No regex provided,False,0,False,Insufficient data,1.171,51.5,1.0,1.0,False,http://creativecommons.org/licenses/by/2.5/it/deed.it,False
2022-09-04,1,1,http://www.opendefinition.org/licenses/cc-by,False,Thesaurus BNCF,Nuovo soggettario (NS)- edited by the National Central Library of Florence- is the Italian subject indexing tool for various types of resources. It has been developed in compliance with the IFLA recommendations- and other international standards in the field of subject indexing. This tool has been created for general and specialized Italian libraries- and for museums- multimedia libraries- archives and documentation centres. The main component of the NS is a general thesaurus available on the web since 2007 (http://thes.bncf.firenze.sbn.it/ricerca.php). The thesaurus comprises nowadays approximately 69.400 terms and it is updated on a regular basis.All metadata can be used- in accordance with Creative Commons Attribution 4.0 licence.,http://thes.bncf.firenze.sbn.it/,absent,0.75,6,0.400,0.003,0,786062,bncfns,0.123,0.136,0.154,0.158,0.164,6,7.0,8.0,8.0,8,False,True,[],it,http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/NS/query,https://github.com/m-pepe/BNCF-NS/raw/main/ns201803.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201810.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201904.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201910.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202004.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202010.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202104.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202110.zip; https://github.com/m-pepe/BNCF-NS/blob/main/ns202203.zip,1.0,1.0,1.0,130582,-,1.0,0.9999974556714356,-,True,1.0,1.0,0.00010052517541125767,Not indicated,Name: absent; email: maria.pepe@beniculturali.it,Not indicated,Not indicated,Web:http://thes.bncf.firenze.sbn.it/ Name:BNCF - settore Ricerche e strumenti di indicizzazione semantica Email:bnc-fi.nuovosoggettario@beniculturali.it,False,not indicated,2010-11-30,-,insufficient data,insufficient data,0.987595126084202 (out of 786062 triples considered),Could not process formulated query on indicated endpoint,0.05,40107,Insufficient data,0,26,30.0,30.0,30.0,33,31,38.0,43.0,45.0,49,26,30.0,30.0,39.0,98,No new vocabulary defined,No new term defined,130582,No regex provided,False,0,False,Insufficient data,1.171,0.0,1.0,1.0,False,http://creativecommons.org/licenses/by/2.5/it/deed.it,False
2022-09-11,1,1,http://www.opendefinition.org/licenses/cc-by,False,Thesaurus BNCF,Nuovo soggettario (NS)- edited by the National Central Library of Florence- is the Italian subject indexing tool for various types of resources. It has been developed in compliance with the IFLA recommendations- and other international standards in the field of subject indexing. This tool has been created for general and specialized Italian libraries- and for museums- multimedia libraries- archives and documentation centres. The main component of the NS is a general thesaurus available on the web since 2007 (http://thes.bncf.firenze.sbn.it/ricerca.php). The thesaurus comprises nowadays approximately 69.400 terms and it is updated on a regular basis.All metadata can be used- in accordance with Creative Commons Attribution 4.0 licence.,http://thes.bncf.firenze.sbn.it/,absent,0.75,6,0.400,0.003,0,786062,bncfns,0.134,0.141,0.143,0.157,0.198,6,7.0,7.0,8.0,8,False,True,[],it,http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/NS/query,https://github.com/m-pepe/BNCF-NS/raw/main/ns201803.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201810.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201904.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201910.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202004.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202010.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202104.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202110.zip; https://github.com/m-pepe/BNCF-NS/blob/main/ns202203.zip,1.0,1.0,1.0,130582,-,1.0,0.9999974556714356,-,True,1.0,1.0,0.00010052517541125767,Not indicated,Name: absent; email: maria.pepe@beniculturali.it,Not indicated,Not indicated,Web:http://thes.bncf.firenze.sbn.it/ Name:BNCF - settore Ricerche e strumenti di indicizzazione semantica Email:bnc-fi.nuovosoggettario@beniculturali.it,False,not indicated,2010-11-30,-,insufficient data,insufficient data,0.987595126084202 (out of 786062 triples considered),Could not process formulated query on indicated endpoint,0.05,40107,Insufficient data,0,26,30.0,30.0,30.0,33,31,38.0,43.0,45.0,49,26,30.0,30.0,39.0,98,No new vocabulary defined,No new term defined,130582,No regex provided,False,0,False,Insufficient data,1.171,0.38,1.0,1.0,False,http://creativecommons.org/licenses/by/2.5/it/deed.it,False
2022-09-18,1,1,http://www.opendefinition.org/licenses/cc-by,False,Thesaurus BNCF,Nuovo soggettario (NS)- edited by the National Central Library of Florence- is the Italian subject indexing tool for various types of resources. It has been developed in compliance with the IFLA recommendations- and other international standards in the field of subject indexing. This tool has been created for general and specialized Italian libraries- and for museums- multimedia libraries- archives and documentation centres. The main component of the NS is a general thesaurus available on the web since 2007 (http://thes.bncf.firenze.sbn.it/ricerca.php). The thesaurus comprises nowadays approximately 69.400 terms and it is updated on a regular basis.All metadata can be used- in accordance with Creative Commons Attribution 4.0 licence.,http://thes.bncf.firenze.sbn.it/,absent,0.75,6,0.400,0.003,0,786062,bncfns,0.145,0.146,0.150,0.159,0.185,6,7.0,8.0,8.0,8,False,True,[],it,http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/NS/query,https://github.com/m-pepe/BNCF-NS/raw/main/ns201803.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201810.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201904.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201910.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202004.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202010.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202104.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202110.zip; https://github.com/m-pepe/BNCF-NS/blob/main/ns202203.zip,1.0,1.0,1.0,130582,-,1.0,0.9999974556714356,-,True,1.0,1.0,0.00010052517541125767,Not indicated,Name: absent; email: maria.pepe@beniculturali.it,Not indicated,Not indicated,Web:http://thes.bncf.firenze.sbn.it/ Name:BNCF - settore Ricerche e strumenti di indicizzazione semantica Email:bnc-fi.nuovosoggettario@beniculturali.it,False,not indicated,2010-11-30,-,insufficient data,insufficient data,0.987595126084202 (out of 786062 triples considered),Could not process formulated query on indicated endpoint,0.05,40107,Insufficient data,0,26,30.0,30.0,30.0,33,31,38.0,43.0,45.0,49,26,30.0,30.0,39.0,98,No new vocabulary defined,No new term defined,130582,No regex provided,False,0,False,Insufficient data,1.171,44.19,1.0,1.0,False,http://creativecommons.org/licenses/by/2.5/it/deed.it,False
2022-10-02,1,1,http://www.opendefinition.org/licenses/cc-by,False,Thesaurus BNCF,Nuovo soggettario (NS)- edited by the National Central Library of Florence- is the Italian subject indexing tool for various types of resources. It has been developed in compliance with the IFLA recommendations- and other international standards in the field of subject indexing. This tool has been created for general and specialized Italian libraries- and for museums- multimedia libraries- archives and documentation centres. The main component of the NS is a general thesaurus available on the web since 2007 (http://thes.bncf.firenze.sbn.it/ricerca.php). The thesaurus comprises nowadays approximately 69.400 terms and it is updated on a regular basis.All metadata can be used- in accordance with Creative Commons Attribution 4.0 licence.,http://thes.bncf.firenze.sbn.it/,absent,0.75,6,0.400,0.003,0,786062,bncfns,0.118,0.128,0.146,0.156,0.175,6,7.0,7.0,8.0,8,False,True,[],it,http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/NS/query,https://github.com/m-pepe/BNCF-NS/raw/main/ns201803.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201810.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201904.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201910.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202004.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202010.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202104.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202110.zip; https://github.com/m-pepe/BNCF-NS/blob/main/ns202203.zip,1.0,1.0,1.0,130582,-,1.0,0.9999974556714356,-,True,1.0,1.0,0.00010052517541125767,Not indicated,Name: absent; email: maria.pepe@beniculturali.it,Not indicated,Not indicated,Web:http://thes.bncf.firenze.sbn.it/ Name:BNCF - settore Ricerche e strumenti di indicizzazione semantica Email:bnc-fi.nuovosoggettario@beniculturali.it,False,not indicated,2010-11-30,-,insufficient data,insufficient data,0.987595126084202 (out of 786062 triples considered),Could not process formulated query on indicated endpoint,0.05,40107,Insufficient data,0,26,30.0,30.0,30.0,33,31,38.0,43.0,45.0,49,26,30.0,30.0,39.0,98,No new vocabulary defined,No new term defined,130582,No regex provided,False,0,False,Insufficient data,1.171,44.19,1.0,1.0,False,http://creativecommons.org/licenses/by/2.5/it/deed.it,False
2022-10-09,1,1,http://www.opendefinition.org/licenses/cc-by,False,Thesaurus BNCF,Nuovo soggettario (NS)- edited by the National Central Library of Florence- is the Italian subject indexing tool for various types of resources. It has been developed in compliance with the IFLA recommendations- and other international standards in the field of subject indexing. This tool has been created for general and specialized Italian libraries- and for museums- multimedia libraries- archives and documentation centres. The main component of the NS is a general thesaurus available on the web since 2007 (http://thes.bncf.firenze.sbn.it/ricerca.php). The thesaurus comprises nowadays approximately 69.400 terms and it is updated on a regular basis.All metadata can be used- in accordance with Creative Commons Attribution 4.0 licence.,http://thes.bncf.firenze.sbn.it/,absent,0.75,6,0.400,0.003,0,786062,bncfns,0.112,0.126,0.133,0.147,0.195,6,7.0,7.0,7.0,8,False,True,[],it,http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/NS/query,https://github.com/m-pepe/BNCF-NS/raw/main/ns201803.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201810.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201904.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns201910.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202004.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202010.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202104.zip; https://github.com/m-pepe/BNCF-NS/raw/main/ns202110.zip; https://github.com/m-pepe/BNCF-NS/blob/main/ns202203.zip,1.0,1.0,1.0,130582,-,1.0,0.9999974556714356,-,True,1.0,1.0,0.00010052517541125767,Not indicated,Name: absent; email: maria.pepe@beniculturali.it,Not indicated,Not indicated,Web:http://thes.bncf.firenze.sbn.it/ Name:BNCF - settore Ricerche e strumenti di indicizzazione semantica Email:bnc-fi.nuovosoggettario@beniculturali.it,False,not indicated,2010-11-30,-,insufficient data,insufficient data,0.987595126084202 (out of 786062 triples considered),Could not process formulated query on indicated endpoint,0.05,40107,Insufficient data,0,26,30.0,30.0,30.0,33,31,38.0,43.0,45.0,49,26,30.0,30.0,39.0,98,No new vocabulary defined,No new term defined,130582,No regex provided,False,0,False,Insufficient data,1.171,44.19,1.0,1.0,False,http://creativecommons.org/licenses/by/2.5/it/deed.it,False
